Customer ID,total_purchase,purchase_frequency,unique_categories,avg_age,churn,cluster
825,15042,6,3,55.0,0,0
826,10464,3,2,52.0,0,3
827,26106,9,4,46.0,1,1
828,8760,3,3,67.0,0,0
829,11523,4,2,46.0,0,3
830,13238,3,2,57.0,0,3
831,11403,4,2,41.0,0,3
833,15507,5,3,52.0,1,2
834,5942,3,2,35.0,0,3
835,16762,5,4,59.0,0,0
836,22445,8,4,60.0,0,1
837,4893,2,2,25.0,1,2
838,8222,5,3,48.0,0,0
839,22452,8,4,34.0,1,2
840,18564,7,4,31.0,0,1
841,12070,4,1,20.0,0,3
842,43977,13,4,25.0,0,1
843,14861,4,4,48.0,1,2
844,6702,3,1,59.0,0,3
845,17917,5,3,43.0,0,0
846,10650,3,2,52.0,0,3
847,23557,8,3,31.0,0,1
848,15680,8,4,38.0,0,1
849,8636,2,1,42.0,1,3
850,20948,7,4,60.0,0,1
851,11393,5,3,45.0,0,0
852,21593,8,4,40.0,0,1
853,15308,6,4,60.0,0,0
854,14681,4,4,37.0,0,0
855,9116,4,3,53.0,0,0
856,21008,7,4,59.0,0,1
857,23400,8,3,31.0,1,2
858,8831,5,4,39.0,0,0
859,8029,3,3,31.0,0,0
860,10283,4,3,20.0,0,0
861,14327,5,3,38.0,0,0
862,6770,4,3,62.0,0,0
863,14443,5,3,66.0,1,2
864,20705,6,3,31.0,0,0
865,18384,7,4,69.0,1,2
866,9184,3,2,24.0,0,3
867,3638,2,2,31.0,0,3
868,7140,4,2,53.0,0,3
869,11233,3,3,67.0,0,0
870,3268,3,3,44.0,0,3
871,18929,9,4,19.0,1,2
872,21693,8,4,48.0,0,1
873,32250,8,4,53.0,0,1
874,1911,1,1,28.0,0,3
875,22107,8,4,54.0,0,1
876,8202,4,2,25.0,1,2
877,7897,4,2,27.0,0,3
878,5883,2,2,69.0,0,3
879,12676,4,3,51.0,1,2
880,33394,10,4,53.0,0,1
881,17891,6,3,35.0,1,2
882,6431,4,2,60.0,0,3
883,23173,8,3,35.0,0,1
884,4738,2,2,49.0,0,3
885,212,1,1,24.0,0,3
886,20093,6,3,34.0,0,0
887,7814,3,3,49.0,1,2
888,19624,6,3,46.0,0,0
889,19347,6,3,45.0,0,0
890,13796,5,3,30.0,1,2
891,15139,4,2,56.0,0,3
892,33440,10,4,70.0,0,1
893,23539,6,3,53.0,0,1
894,17317,7,3,55.0,1,2
895,2876,1,1,28.0,0,3
896,11136,3,3,40.0,1,2
897,10489,5,2,55.0,0,3
898,1893,1,1,18.0,0,3
899,12889,4,2,32.0,0,3
900,13353,5,3,33.0,0,0
901,5228,4,2,39.0,0,3
902,13037,4,3,26.0,0,0
903,12120,6,4,63.0,0,0
904,4716,2,2,50.0,0,3
905,9288,4,2,46.0,0,3
906,20725,7,4,27.0,0,1
907,14006,5,3,33.0,0,0
908,26876,9,3,65.0,0,1
909,8926,4,3,20.0,0,0
910,18459,6,3,20.0,0,0
912,15634,5,3,51.0,0,0
913,11743,5,4,35.0,0,0
914,17823,4,3,63.0,0,0
915,16988,8,3,20.0,0,1
916,11737,3,2,33.0,0,3
917,11133,6,3,57.0,0,0
918,10801,5,4,53.0,0,0
919,15653,6,4,68.0,0,0
920,25006,7,3,60.0,0,1
921,17687,8,3,54.0,0,1
922,17470,7,4,34.0,1,2
923,15405,5,3,28.0,0,0
924,19204,6,3,39.0,0,0
925,5774,2,2,68.0,0,3
926,3789,2,1,22.0,0,3
927,15731,7,4,46.0,0,1
928,10406,5,3,23.0,0,0
929,11943,5,3,19.0,0,0
930,12673,5,2,35.0,0,0
931,22370,7,3,36.0,0,1
932,11296,5,4,24.0,0,0
933,19245,6,3,21.0,0,0
934,16530,8,3,64.0,0,1
935,28406,7,3,35.0,0,1
936,10101,4,2,23.0,0,3
937,5488,2,2,66.0,0,3
938,13004,6,4,31.0,0,0
939,9062,4,2,18.0,1,2
940,12896,5,2,60.0,0,0
941,22278,8,4,43.0,0,1
942,30924,9,4,57.0,1,1
943,36345,10,3,62.0,0,1
944,20990,7,4,47.0,1,2
945,9108,5,2,31.0,0,3
946,10260,5,2,18.0,1,2
947,12888,6,3,66.0,0,0
948,19693,7,3,53.0,1,2
949,8257,2,2,67.0,1,2
950,11451,4,4,48.0,0,0
951,23205,8,4,48.0,0,1
952,4670,2,2,28.0,0,3
953,19330,10,4,22.0,0,1
954,19578,8,3,21.0,0,1
955,9959,5,4,39.0,1,2
956,8490,5,3,36.0,0,0
957,8435,3,3,34.0,0,0
958,6962,4,3,65.0,0,0
959,10507,4,3,54.0,0,0
960,9538,4,2,59.0,1,2
961,8435,4,3,26.0,0,0
962,11515,5,4,26.0,0,0
963,18887,6,4,58.0,0,1
964,10448,4,3,67.0,0,0
965,14120,6,4,28.0,0,0
966,11886,4,2,57.0,0,3
967,15655,5,2,34.0,0,0
968,17402,6,3,27.0,0,0
969,8489,2,2,60.0,0,3
970,19173,6,4,70.0,0,1
971,16585,6,2,63.0,0,0
972,18954,7,3,57.0,0,1
973,27255,9,3,62.0,0,1
974,18484,6,3,68.0,1,2
975,7569,4,3,55.0,0,0
976,11044,4,3,62.0,0,0
977,5138,2,1,59.0,0,3
978,6885,3,3,61.0,0,0
979,12878,6,3,45.0,0,0
980,12712,3,2,53.0,1,2
981,3697,4,3,21.0,1,2
982,12292,5,4,38.0,0,0
983,1408,2,1,31.0,1,3
984,10700,3,2,34.0,0,3
985,13829,7,4,50.0,0,0
986,21347,5,3,20.0,1,2
987,21255,6,4,20.0,0,1
988,21442,7,4,64.0,0,1
989,8170,4,3,26.0,1,2
990,18750,9,4,19.0,0,1
991,17053,7,4,43.0,0,1
992,18422,8,4,69.0,1,2
993,13099,6,3,38.0,0,0
994,8176,4,4,24.0,1,2
995,22902,7,3,28.0,0,1
996,15307,5,4,70.0,0,0
997,20880,9,4,19.0,0,1
998,13840,5,2,25.0,0,0
999,13208,6,3,26.0,0,0
1000,12896,7,3,60.0,0,0
1001,7610,3,2,56.0,0,3
1002,17389,6,2,69.0,0,0
1003,19677,6,2,22.0,1,2
1004,10733,4,3,22.0,0,0
1005,21630,5,4,64.0,0,1
1006,18714,5,4,65.0,0,0
1007,11785,3,2,59.0,0,3
1008,3581,3,2,41.0,0,3
1009,23037,8,3,55.0,0,1
1010,15089,6,3,45.0,0,0
1011,9114,2,1,61.0,1,3
1012,13827,4,2,42.0,0,3
1013,18962,9,4,29.0,0,1
1014,15337,6,3,42.0,0,0
1015,22251,9,3,50.0,0,1
1016,11885,5,3,37.0,0,0
1018,9129,5,4,36.0,0,0
1019,665,1,1,25.0,0,3
1020,16434,5,2,36.0,0,0
1021,8986,4,3,44.0,0,0
1022,7946,5,3,22.0,0,0
1023,25896,9,3,20.0,1,1
1024,15402,5,4,50.0,0,0
1025,7021,3,3,18.0,0,0
1026,16604,9,4,69.0,1,2
1027,19686,5,3,54.0,0,0
1028,12358,5,2,68.0,0,3
1029,10217,3,2,18.0,1,2
1030,3376,1,1,58.0,0,3
1031,4027,3,2,39.0,0,3
1032,8068,4,2,24.0,0,3
1033,14433,6,4,36.0,0,0
1034,3617,3,1,43.0,0,3
1035,40125,11,4,51.0,0,1
1036,26145,8,4,57.0,0,1
1037,12774,5,3,56.0,0,0
1038,1933,2,1,36.0,1,3
1039,10346,4,3,58.0,0,0
1040,2236,1,1,47.0,0,3
1041,14853,9,3,31.0,0,1
1042,4916,2,1,59.0,0,3
1043,20950,6,4,59.0,0,1
1044,5617,3,3,23.0,1,2
1045,2688,2,2,48.0,0,3
1046,12494,4,3,22.0,0,0
1047,16143,5,3,44.0,0,0
1048,30036,8,4,65.0,0,1
1049,17046,5,3,23.0,0,0
1050,14824,5,2,21.0,0,0
1051,3825,2,2,59.0,0,3
1052,7019,4,3,32.0,1,2
1053,1298,1,1,37.0,0,3
1054,5238,2,2,26.0,1,2
1055,11290,3,3,41.0,0,0
1056,12530,3,2,66.0,0,3
1057,10081,3,3,23.0,1,2
1058,22659,9,3,32.0,0,1
1059,16018,5,3,43.0,0,0
1060,7235,4,3,34.0,0,0
1061,12395,5,3,32.0,1,2
1062,20475,6,3,60.0,0,1
1063,16305,8,3,32.0,1,2
1064,9626,3,2,32.0,1,2
1065,14843,8,3,28.0,0,0
1066,12326,4,2,49.0,0,3
1067,585,1,1,69.0,0,3
1068,6674,2,2,29.0,0,3
1069,20626,6,3,44.0,0,0
1070,13541,4,3,27.0,0,0
1071,18276,6,3,68.0,0,0
1072,5056,2,2,64.0,0,3
1073,15639,5,4,24.0,1,2
1074,18898,5,3,61.0,0,0
1075,9790,3,2,52.0,1,2
1076,30639,11,4,50.0,0,1
1077,17563,6,4,29.0,0,0
1078,5011,3,3,43.0,0,3
1079,16317,6,4,44.0,0,0
1080,4467,3,2,70.0,0,3
1081,5393,2,2,32.0,0,3
1082,19642,7,3,28.0,0,1
1083,13795,4,3,46.0,0,0
1084,13539,7,3,45.0,0,0
1085,11071,4,3,20.0,1,2
1086,13736,5,2,61.0,0,0
1087,11162,5,4,66.0,0,0
1088,11882,5,3,70.0,1,2
1089,12955,4,3,23.0,0,0
1090,6815,3,3,33.0,0,0
1091,11164,4,2,21.0,0,3
1092,7651,4,2,20.0,0,3
1093,7037,5,3,65.0,0,0
1094,17992,8,4,52.0,0,1
1095,3240,3,2,29.0,1,2
1096,4306,3,3,33.0,0,3
1097,15349,4,3,67.0,0,0
1098,10519,5,3,39.0,0,0
1099,23761,7,3,30.0,0,1
1100,21449,8,4,63.0,0,1
1101,7550,3,2,19.0,0,3
1102,12781,3,3,49.0,0,0
1103,10977,4,4,42.0,0,0
1104,22985,8,4,64.0,0,1
1105,16539,7,3,60.0,0,0
1106,16235,7,3,56.0,0,0
1107,2527,1,1,36.0,0,3
1108,13770,4,3,67.0,1,2
1109,14304,5,3,40.0,0,0
1110,12531,5,2,60.0,0,3
1111,14137,4,2,24.0,1,2
1112,9395,2,1,62.0,0,3
1113,14748,6,4,69.0,0,0
1114,839,2,1,31.0,0,3
1115,18175,5,4,57.0,0,0
1116,18454,9,4,59.0,0,1
1117,8636,3,3,44.0,0,0
1118,13899,5,3,36.0,0,0
1119,12999,6,3,60.0,0,0
1120,9830,3,3,51.0,0,0
1121,21194,7,3,18.0,0,1
1122,17009,7,4,32.0,1,2
1123,29316,8,3,62.0,0,1
1124,6820,4,3,57.0,0,0
1125,17918,5,3,20.0,0,0
1126,9123,3,2,66.0,0,3
1127,9000,5,3,50.0,0,0
1128,11985,5,3,50.0,0,0
1129,14362,4,2,66.0,0,3
1130,2636,1,1,28.0,0,3
1131,17705,5,3,54.0,0,0
1132,10232,4,3,58.0,0,0
1133,27018,9,4,52.0,0,1
1134,15756,5,3,69.0,0,0
1135,16566,7,4,20.0,0,1
1136,7816,3,2,21.0,1,2
1137,817,1,1,25.0,0,3
1138,20983,7,4,60.0,0,1
1139,22735,8,2,22.0,0,1
1140,34211,10,4,57.0,0,1
1141,18328,10,3,30.0,1,2
1142,21380,6,3,58.0,0,1
1143,2873,2,1,50.0,0,3
1144,12938,4,3,53.0,0,0
1145,2507,2,2,43.0,0,3
1146,11352,3,2,34.0,0,3
1147,4853,2,2,57.0,0,3
1148,15105,5,3,68.0,0,0
1149,2354,2,2,61.0,1,2
1150,10357,3,2,28.0,0,3
1151,8034,3,2,69.0,1,2
1152,10875,5,3,47.0,0,0
1153,11963,5,3,47.0,1,2
1154,6793,2,2,65.0,1,2
1155,10902,5,2,61.0,0,3
1156,6524,4,3,41.0,0,0
1157,18752,7,4,36.0,1,2
1158,17107,5,2,20.0,0,0
1159,12012,4,4,67.0,0,0
1160,15584,5,3,55.0,0,0
1161,8735,4,3,19.0,0,0
1162,13346,4,2,49.0,0,3
1163,21147,8,4,18.0,0,1
1164,9636,3,3,49.0,0,0
1165,15393,4,3,30.0,0,0
1166,6715,4,1,47.0,0,3
1167,6002,3,2,58.0,0,3
1168,24409,7,4,35.0,0,1
1169,31154,9,4,66.0,0,1
1170,10410,5,3,48.0,1,2
1171,13044,6,4,69.0,0,0
1172,17998,5,3,46.0,0,0
1173,12179,4,3,69.0,0,0
1174,11853,3,3,53.0,0,0
1175,7617,3,2,20.0,0,3
1176,21258,7,3,50.0,0,1
1177,11739,7,3,23.0,0,0
1178,17424,7,3,55.0,1,2
1180,17460,5,3,39.0,0,0
1181,9005,2,2,67.0,0,3
1182,25768,10,4,20.0,1,1
1183,18573,9,4,22.0,0,1
1184,6317,3,2,41.0,0,3
1185,19400,7,3,56.0,0,1
1186,17521,6,4,67.0,0,1
1187,12622,5,3,34.0,0,0
1188,29495,9,4,19.0,0,1
1189,7731,4,3,56.0,1,2
1190,4548,1,1,19.0,0,3
1191,11798,5,3,33.0,0,0
1192,16436,6,3,69.0,0,0
1193,21873,10,4,44.0,0,1
1194,5382,3,2,44.0,0,3
1195,28644,8,3,62.0,0,1
1196,4731,3,3,70.0,1,2
1197,20524,6,4,46.0,0,1
1198,27592,8,4,23.0,0,1
1199,17212,6,3,48.0,1,2
1200,15349,6,3,25.0,0,0
1201,9696,4,3,62.0,0,0
1202,16527,7,3,18.0,0,0
1203,16552,6,4,19.0,0,0
1204,22554,6,3,20.0,0,0
1205,9837,4,2,38.0,0,3
1206,8610,5,3,64.0,0,0
1207,14266,6,4,36.0,0,0
1208,16613,7,3,23.0,1,2
1209,18006,10,4,39.0,1,1
1210,16865,4,4,65.0,0,0
1211,23337,7,4,64.0,1,2
1212,20396,8,4,23.0,0,1
1213,20167,6,3,39.0,1,2
1214,8736,3,2,23.0,0,3
1215,8532,4,1,61.0,0,3
1216,3826,3,2,32.0,0,3
1217,18955,7,3,54.0,1,2
1218,32337,10,4,47.0,1,1
1219,17130,8,4,70.0,0,1
1220,19596,9,4,37.0,1,1
1221,5770,3,2,19.0,0,3
1222,16746,5,4,61.0,0,0
1223,21463,9,4,21.0,0,1
1224,13487,4,3,25.0,1,2
1225,21780,6,2,58.0,0,0
1226,38162,11,4,55.0,0,1
1227,3274,2,2,18.0,0,3
1228,8843,3,2,48.0,1,2
1229,22516,6,4,66.0,0,1
1230,7594,5,3,43.0,1,2
1231,16438,5,4,49.0,0,0
1232,9833,5,3,32.0,1,2
1233,15169,4,3,62.0,0,0
1234,24250,7,4,60.0,0,1
1235,6442,3,3,19.0,0,0
1236,9136,5,2,48.0,1,2
1237,17057,7,3,39.0,0,0
1238,11072,5,2,70.0,0,3
1239,22746,7,4,69.0,0,1
1240,3963,3,3,60.0,1,2
1241,12871,4,3,55.0,0,0
1242,5976,2,1,38.0,0,3
1243,16640,5,3,52.0,0,0
1244,13209,4,3,56.0,1,2
1245,11474,5,3,37.0,0,0
1246,16047,5,3,69.0,0,0
1247,13543,5,2,29.0,0,0
1248,17167,5,3,44.0,0,0
1249,18724,5,4,52.0,1,2
1250,17215,5,4,61.0,0,0
1251,16358,8,4,33.0,1,2
1252,17489,6,3,65.0,0,0
1253,14516,5,2,51.0,0,0
1254,5429,2,1,70.0,0,3
1255,16465,6,3,30.0,0,0
1256,6218,3,2,40.0,0,3
1257,6302,3,2,52.0,1,2
1258,5027,3,2,37.0,1,2
1259,13013,5,3,58.0,1,2
1260,5009,2,1,26.0,0,3
1261,10318,4,3,23.0,0,0
1262,23567,7,4,59.0,0,1
1263,19114,5,4,18.0,0,0
1264,12195,5,3,18.0,0,0
1265,18988,7,2,54.0,0,0
1266,35978,9,3,57.0,0,1
1267,11218,3,3,24.0,0,0
1268,16003,8,4,59.0,0,1
1269,14598,5,3,19.0,0,0
1270,9806,4,3,67.0,0,0
1271,9806,3,3,52.0,0,0
1272,30514,13,3,19.0,0,1
1273,9407,4,4,68.0,0,0
1274,16342,4,4,31.0,0,0
1275,26641,9,4,51.0,1,1
1276,14773,6,4,66.0,1,2
1277,11297,5,3,62.0,1,2
1278,10093,4,3,43.0,0,0
1279,8262,2,2,36.0,0,3
1280,1980,2,2,26.0,0,3
1281,15950,7,4,54.0,0,1
1282,7338,3,1,53.0,0,3
1283,22347,11,3,21.0,0,1
1284,12206,4,3,54.0,1,2
1285,2144,1,1,56.0,0,3
1286,13326,5,3,29.0,0,0
1287,18837,7,2,67.0,0,0
1288,7157,3,2,24.0,0,3
1289,8714,5,3,20.0,0,0
1290,15756,6,3,32.0,0,0
1291,15695,5,3,65.0,0,0
1292,16625,6,4,34.0,0,0
1293,13973,5,2,30.0,0,0
1294,10639,4,2,22.0,1,2
1295,14204,6,2,40.0,0,0
1296,11041,4,3,62.0,0,0
1297,2350,2,2,34.0,0,3
1298,21193,7,3,61.0,0,1
1299,11851,3,2,25.0,0,3
1300,15811,6,3,45.0,0,0
1301,31584,10,3,31.0,0,1
1302,19702,6,3,40.0,0,0
1303,11743,6,4,63.0,0,0
1304,9363,2,1,66.0,0,3
1305,8276,3,3,63.0,0,0
1306,6375,2,2,40.0,1,2
1307,10253,6,3,41.0,0,0
1308,5841,2,2,34.0,0,3
1309,16759,7,4,60.0,1,2
1310,12329,5,3,56.0,0,0
1311,15375,6,4,27.0,0,0
1312,8590,6,3,23.0,1,2
1313,6124,5,3,41.0,0,0
1314,15849,5,4,27.0,0,0
1315,11558,5,4,23.0,0,0
1316,12245,4,2,67.0,0,3
1317,10903,4,3,67.0,0,0
1318,4893,1,1,30.0,0,3
1319,16725,8,4,24.0,0,1
1320,5687,2,2,33.0,0,3
1321,12236,6,2,30.0,0,0
1322,3891,1,1,51.0,0,3
1323,8483,4,3,44.0,0,0
1324,8663,4,3,59.0,0,0
1325,9998,4,2,24.0,0,3
1326,13856,6,3,50.0,0,0
1327,7487,3,2,52.0,0,3
1328,3938,2,2,64.0,0,3
1329,9840,3,2,69.0,0,3
1330,11129,5,4,34.0,0,0
1331,15880,6,4,38.0,0,0
1332,12640,4,2,64.0,0,3
1333,11717,5,3,61.0,0,0
1334,17538,7,3,28.0,0,0
1335,10692,4,1,30.0,1,2
1336,11782,5,2,40.0,1,2
1337,20687,9,4,32.0,0,1
1338,9203,3,3,28.0,1,2
1339,18797,5,3,43.0,0,0
1340,15686,5,3,68.0,0,0
1341,9131,5,3,58.0,0,0
1342,17640,7,3,20.0,0,0
1343,14372,7,4,66.0,0,1
1344,1880,1,1,60.0,0,3
1345,12137,4,3,36.0,0,0
1346,13451,5,3,59.0,0,0
1347,15600,5,3,41.0,1,2
1348,9272,3,3,64.0,1,2
1349,22281,8,3,39.0,0,1
1350,15388,4,3,24.0,0,0
1351,12542,3,2,22.0,0,3
1352,3766,4,2,25.0,0,3
1353,14492,5,4,35.0,1,2
1354,15464,5,3,26.0,0,0
1355,24217,8,2,59.0,0,1
1356,5347,3,3,36.0,0,0
1357,13722,4,3,63.0,0,0
1358,24805,8,4,49.0,0,1
1359,13325,5,3,26.0,0,0
1360,14649,4,3,59.0,0,0
1361,20335,7,3,48.0,0,1
1362,25850,10,4,49.0,1,1
1363,18883,5,3,55.0,0,0
1364,28502,8,3,24.0,0,1
1365,7089,3,2,21.0,0,3
1366,5730,3,3,67.0,0,3
1367,1882,1,1,59.0,1,3
1368,10896,3,1,45.0,0,3
1369,8411,3,2,19.0,1,2
1370,21548,7,3,68.0,0,1
1371,7647,3,3,63.0,1,2
1372,31216,10,4,65.0,0,1
1373,17393,5,3,51.0,0,0
1374,1830,2,2,55.0,0,3
1375,10423,4,2,57.0,1,2
1376,8095,4,3,62.0,0,0
1377,6523,3,2,33.0,1,2
1378,25458,10,4,58.0,0,1
1379,16745,9,4,18.0,0,1
1380,11204,4,3,36.0,0,0
1381,14978,6,3,63.0,0,0
1382,14834,4,4,57.0,1,2
1383,13111,3,3,59.0,0,0
1384,11070,5,3,65.0,0,0
1385,22569,9,3,68.0,0,1
1386,19108,4,3,56.0,0,0
1387,4832,1,1,59.0,1,3
1388,5180,1,1,63.0,0,3
1389,22745,7,4,56.0,0,1
1390,34004,11,4,69.0,0,1
1391,22724,9,4,33.0,0,1
1392,8882,5,3,58.0,1,2
1393,11556,4,3,54.0,0,0
1394,10574,6,4,67.0,0,0
1395,28070,8,3,37.0,0,1
1396,9209,4,3,33.0,0,0
1397,20531,7,4,65.0,0,1
1398,7516,3,1,44.0,0,3
1399,36970,12,4,63.0,0,1
1400,26167,8,3,45.0,0,1
1401,11761,3,2,60.0,1,2
1402,7550,3,2,42.0,1,2
1403,17781,5,3,69.0,0,0
1404,4521,1,1,43.0,0,3
1405,7231,5,4,21.0,0,0
1406,13424,6,3,34.0,0,0
1407,20069,7,4,55.0,0,1
1408,8191,3,2,32.0,1,2
1409,23877,6,2,65.0,1,2
1410,9274,3,2,57.0,0,3
1411,17411,6,4,37.0,0,0
1412,23406,8,3,64.0,1,2
1413,12409,5,2,46.0,0,0
1414,4507,1,1,18.0,0,3
1415,9011,3,2,44.0,0,3
1416,38470,11,4,18.0,0,1
1417,17363,4,4,32.0,0,0
1418,4190,2,2,48.0,0,3
1419,9324,3,3,54.0,1,2
1420,9558,3,3,59.0,0,0
1421,24056,8,4,28.0,0,1
1422,30051,9,4,43.0,1,1
1423,21608,6,4,30.0,0,1
1424,14798,6,4,20.0,1,2
1425,6668,4,3,42.0,0,0
1426,13145,6,3,45.0,0,0
1427,27743,9,4,56.0,1,1
1428,18468,5,3,39.0,1,2
1429,20703,7,4,30.0,0,1
1430,30729,10,3,55.0,0,1
1431,5153,2,1,49.0,0,3
1432,2906,1,1,30.0,0,3
1433,9700,2,2,70.0,0,3
1434,17425,6,4,30.0,0,0
1435,2953,1,1,63.0,0,3
1436,9902,5,3,44.0,0,0
1437,17175,5,3,44.0,0,0
1438,18833,7,3,63.0,1,2
1439,6236,2,2,40.0,0,3
1440,17015,5,3,44.0,0,0
1441,18319,5,2,64.0,1,2
1442,16267,6,4,27.0,0,0
1443,15438,7,4,68.0,0,1
1444,26390,8,4,27.0,0,1
1445,8506,3,3,57.0,1,2
1446,16069,5,4,48.0,0,0
1447,7834,3,2,40.0,0,3
1448,9379,3,3,23.0,0,0
1449,5931,2,2,22.0,0,3
1450,32330,9,4,47.0,0,1
1451,7513,4,4,23.0,0,0
1452,511,1,1,32.0,0,3
1453,18658,8,4,47.0,0,1
1454,5559,4,3,21.0,0,0
1455,3202,2,2,63.0,0,3
1456,24492,7,3,58.0,1,2
1457,10363,3,3,32.0,0,0
1458,16528,4,3,56.0,0,0
1459,2860,1,1,28.0,0,3
1460,5611,4,3,27.0,0,0
1461,7178,3,1,39.0,0,3
1462,13712,6,3,30.0,0,0
1463,19136,5,4,31.0,0,0
1464,13345,5,3,52.0,0,0
1465,31512,9,4,43.0,1,1
1466,8712,4,3,46.0,0,0
1467,25139,9,4,40.0,0,1
1468,9190,3,3,56.0,0,0
1469,18130,6,3,48.0,0,0
1470,15237,5,3,18.0,0,0
1471,13435,5,3,53.0,0,0
1472,4466,2,2,43.0,0,3
1473,23999,8,4,62.0,0,1
1474,6980,5,2,21.0,0,3
1475,3780,1,1,53.0,0,3
1476,4065,2,1,63.0,0,3
1477,9160,4,3,59.0,1,2
1478,24250,7,3,44.0,0,1
1479,12594,4,3,51.0,0,0
1480,4851,1,1,21.0,0,3
1481,20492,7,3,37.0,0,1
1482,11460,4,2,57.0,0,3
1483,8914,3,2,62.0,1,2
1484,7031,5,2,20.0,0,3
1485,3631,3,3,25.0,1,2
1486,20695,8,4,18.0,0,1
1487,7963,5,2,22.0,0,3
1488,22443,8,3,34.0,0,1
1489,16753,5,3,26.0,0,0
1490,9075,3,3,31.0,0,0
1491,23517,9,4,54.0,0,1
1492,1877,2,2,28.0,1,2
1493,10709,3,3,59.0,0,0
1494,8687,2,2,49.0,0,3
1495,10582,4,2,19.0,0,3
1496,14969,6,4,24.0,1,2
1497,3945,1,1,61.0,0,3
1498,3167,2,2,39.0,0,3
1499,21595,6,4,47.0,0,1
1500,9741,5,2,44.0,0,3
1501,20340,5,4,21.0,1,2
1502,17419,6,3,56.0,0,0
1503,19204,5,3,56.0,0,0
1504,10006,5,2,42.0,0,3
1505,12493,5,2,18.0,0,0
1506,4620,4,3,70.0,1,2
1507,9727,3,2,36.0,1,2
1508,28342,8,4,51.0,1,1
1509,18580,10,3,40.0,0,1
1510,4517,2,2,66.0,0,3
1511,19610,6,3,47.0,0,0
1512,13678,5,4,62.0,0,0
1513,12311,3,2,60.0,0,3
1514,29453,9,4,38.0,0,1
1515,9688,5,3,47.0,0,0
1516,37338,12,3,53.0,0,1
1517,12187,4,4,19.0,0,0
1518,13149,4,4,27.0,0,0
1519,12448,6,3,55.0,0,0
1520,21105,7,4,51.0,1,2
1521,3306,2,2,67.0,0,3
1522,8625,3,2,64.0,0,3
1523,11758,4,4,49.0,0,0
1524,12935,4,3,47.0,0,0
1525,449,1,1,18.0,0,3
1526,24555,8,4,50.0,0,1
1527,17137,6,3,38.0,1,2
1528,15148,5,2,19.0,1,2
1529,14976,6,3,31.0,0,0
1530,10576,5,3,36.0,0,0
1531,24072,7,3,54.0,0,1
1532,11831,5,3,24.0,0,0
1533,18292,8,4,20.0,0,1
1534,16905,5,3,68.0,0,0
1535,13026,6,4,45.0,0,0
1536,3955,1,1,34.0,0,3
1537,12676,4,3,58.0,1,2
1538,16956,6,4,23.0,0,0
1539,11323,5,3,37.0,0,0
1540,12004,6,4,64.0,1,2
1541,15992,4,4,54.0,1,2
1542,5964,3,2,59.0,0,3
1543,10397,3,3,29.0,0,0
1544,7841,4,2,36.0,0,3
1545,10695,4,2,41.0,1,2
1546,14430,4,2,57.0,0,3
1547,8339,4,3,45.0,1,2
1548,16223,6,3,62.0,0,0
1549,26531,9,4,63.0,0,1
1550,5679,4,2,59.0,0,3
1551,9308,4,4,31.0,1,2
1552,17431,9,4,35.0,0,1
1553,10375,5,3,18.0,0,0
1554,4713,3,3,20.0,1,2
1555,7296,4,2,65.0,1,2
1556,17975,5,3,51.0,1,2
1557,29789,11,3,40.0,0,1
1558,6012,2,2,63.0,0,3
1559,21764,7,4,28.0,0,1
1560,7402,3,3,63.0,1,2
1561,18507,7,4,30.0,0,1
1562,5706,3,2,59.0,1,2
1563,8293,4,2,38.0,1,2
1564,18228,7,4,56.0,0,1
1565,15235,5,3,69.0,0,0
1566,8675,4,3,21.0,0,0
1567,16296,7,3,65.0,1,2
1568,5834,2,2,46.0,0,3
1569,4249,2,2,34.0,0,3
1570,7657,3,3,30.0,0,0
1571,13864,4,2,30.0,0,3
1572,5170,2,1,40.0,0,3
1573,15573,4,3,65.0,0,0
1574,27698,10,4,51.0,0,1
1575,14602,6,4,49.0,0,0
1576,8537,3,3,44.0,0,0
1577,19448,5,3,39.0,0,0
1578,16572,8,4,59.0,1,2
1579,7310,3,2,54.0,1,2
1580,7643,3,2,61.0,0,3
1581,3084,2,1,54.0,0,3
1582,27598,8,4,68.0,0,1
1583,25059,7,3,67.0,1,2
1584,17822,9,4,34.0,0,1
1585,19420,6,4,39.0,0,1
1586,13736,6,3,35.0,1,2
1587,6824,2,1,31.0,0,3
1588,14034,4,3,26.0,0,0
1589,16261,8,4,19.0,1,2
1590,15103,6,3,31.0,0,0
1591,4846,2,1,49.0,0,3
1592,16404,5,2,57.0,0,0
1593,10780,4,3,67.0,1,2
1594,18132,6,3,25.0,0,0
1595,12110,8,4,47.0,0,1
1596,12758,5,4,67.0,0,0
1597,10416,6,3,64.0,0,0
1598,16508,6,3,18.0,0,0
1599,22936,9,4,24.0,0,1
1600,10480,3,2,65.0,0,3
1601,10754,6,4,47.0,0,0
1602,1862,2,2,65.0,0,3
1603,9629,4,3,53.0,1,2
1604,10090,5,2,47.0,0,3
1605,9373,5,3,67.0,0,0
1606,10366,4,3,23.0,0,0
1607,22073,7,4,43.0,0,1
1608,14048,5,3,34.0,0,0
1609,14338,5,2,30.0,0,0
1610,3063,3,3,41.0,0,3
1611,13394,5,3,27.0,0,0
1612,12438,6,2,54.0,1,2
1613,10551,6,4,29.0,0,0
